area,building_type,num_bath_rooms,price,purpose,locality,id,security_amenity_count,maintenance_or_cleaning_amenity_count,expendable_amenity_count,unclassify_amenity_count,building_nature,num_bed_rooms
1250.0,Apartment,4.0,7750000.0,Sale,Mirpur,bproperty-8654,0.0,1.0,2,3,,
1200.0,Apartment,3.0,4700000.0,Sale,Cantonment,bproperty-8655,0.0,1.0,3,3,,
1250.0,Apartment,3.0,6250000.0,Sale,Mirpur,bproperty-8656,0.0,1.0,2,3,,
1550.0,Apartment,4.0,7750000.0,Sale,Mirpur,bproperty-8657,0.0,1.0,2,3,,
1254.0,Apartment,3.0,5500000.0,Sale,Cantonment,bproperty-8658,0.0,1.0,3,3,,
1350.0,Apartment,3.0,7425000.0,Sale,Mirpur,bproperty-8661,1.0,2.0,3,3,,
900.0,Apartment,3.0,4050000.0,Sale,Kuril,bproperty-8663,0.0,2.0,1,4,,
1250.0,Apartment,0.0,7000000.0,Sale,Cantonment,bproperty-8664,1.0,1.0,2,3,,
1470.0,Apartment,0.0,8500000.0,Sale,Rampura,bproperty-8667,1.0,2.0,4,4,,
1285.0,Apartment,0.0,7788000.0,Sale,Hazaribag,bproperty-8669,0.0,1.0,3,3,,
1400.0,Apartment,0.0,11500000.0,Sale,Mirpur,bproperty-8670,0.0,1.0,3,3,,
1285.0,Apartment,0.0,7788000.0,Sale,Hazaribag,bproperty-8671,0.0,1.0,3,3,,
1500.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-8672,0.0,1.0,4,3,,
1000.0,Apartment,0.0,3000000.0,Sale,Hazaribag,bproperty-8675,1.0,1.0,0,3,,
1250.0,Apartment,0.0,6125000.0,Sale,Mirpur,bproperty-8677,0.0,0.0,2,3,,
1000.0,Apartment,0.0,3000000.0,Sale,Hazaribag,bproperty-8678,1.0,1.0,0,3,,
1000.0,Apartment,0.0,3000000.0,Sale,Hazaribag,bproperty-8680,1.0,1.0,0,3,,
1450.0,Apartment,0.0,13000000.0,Sale,Bashundhara R-A,bproperty-8687,2.0,2.0,5,4,,
1520.0,Apartment,3.0,11500000.0,Sale,Bashundhara R-A,bproperty-8692,1.0,1.0,2,3,,
930.0,Apartment,0.0,3900000.0,Sale,Mirpur,bproperty-8693,1.0,1.0,3,4,,
1300.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-8694,0.0,1.0,5,3,,
1350.0,Apartment,3.0,8500000.0,Sale,Mirpur,bproperty-8700,1.0,1.0,3,3,,
1375.0,Apartment,3.0,6788000.0,Sale,Badda,bproperty-8706,0.0,0.0,1,4,,
1400.0,Apartment,3.0,9100000.0,Sale,Mohammadpur,bproperty-8711,1.0,2.0,3,4,,
1300.0,Apartment,3.0,7500000.0,Sale,Mirpur,bproperty-8712,0.0,2.0,3,3,,
1359.0,Apartment,3.0,11000000.0,Sale,Motijheel,bproperty-8713,1.0,2.0,4,3,,
1300.0,Apartment,3.0,7500000.0,Sale,Mirpur,bproperty-8714,0.0,2.0,3,3,,
1300.0,Apartment,3.0,7500000.0,Sale,Mirpur,bproperty-8715,0.0,2.0,3,3,,
1400.0,Apartment,3.0,8000000.0,Sale,Cantonment,bproperty-8742,0.0,1.0,3,3,,
1125.0,Apartment,2.0,4775000.0,Sale,Dakshin Khan,bproperty-8743,0.0,3.0,5,3,,
1125.0,Apartment,2.0,4775000.0,Sale,Dakshin Khan,bproperty-8744,0.0,3.0,5,3,,
1150.0,Apartment,2.0,4870000.0,Sale,Dakshin Khan,bproperty-8745,0.0,3.0,5,3,,
1125.0,Apartment,2.0,4775000.0,Sale,Dakshin Khan,bproperty-8746,0.0,3.0,5,3,,
1125.0,Apartment,2.0,4775000.0,Sale,Dakshin Khan,bproperty-8749,0.0,3.0,5,3,,
1400.0,Apartment,3.0,6300000.0,Sale,Mirpur,bproperty-8755,0.0,2.0,5,3,,
1131.0,Apartment,3.0,2941000.0,Sale,Dumni,bproperty-8756,0.0,0.0,2,4,,
1050.0,Apartment,2.0,4725000.0,Sale,Mirpur,bproperty-8759,0.0,2.0,3,3,,
1500.0,Apartment,3.0,10500000.0,Sale,Bashundhara R-A,bproperty-8761,1.0,2.0,2,3,,
1440.0,Apartment,3.0,6300000.0,Sale,Mohammadpur,bproperty-8769,1.0,0.0,1,3,,
1290.0,Apartment,3.0,5805000.0,Sale,Ibrahimpur,bproperty-8774,0.0,2.0,4,3,,
1100.0,Apartment,0.0,5500000.0,Sale,Shyamoli,bproperty-8776,2.0,1.0,4,4,,
1350.0,Apartment,0.0,6500000.0,Sale,Mirpur,bproperty-8778,0.0,2.0,5,3,,
1200.0,Apartment,0.0,5100000.0,Sale,Cantonment,bproperty-8779,0.0,1.0,3,3,,
1200.0,Apartment,0.0,4300000.0,Sale,Mirpur,bproperty-8785,0.0,1.0,2,3,,
1400.0,Apartment,0.0,8200000.0,Sale,Mirpur,bproperty-8791,1.0,1.0,4,3,,
1400.0,Apartment,0.0,8200000.0,Sale,Mirpur,bproperty-8793,1.0,1.0,4,3,,
1684.0,Apartment,0.0,11000000.0,Sale,Bashundhara R-A,bproperty-8799,2.0,1.0,5,4,,
1500.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-8800,0.0,1.0,4,3,,
1850.0,Apartment,0.0,10000000.0,Sale,Kuril,bproperty-8804,1.0,0.0,4,3,,
1100.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-8805,1.0,2.0,3,5,,
1250.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-8806,1.0,1.0,3,3,,
1175.0,Apartment,0.0,6600000.0,Sale,Agargaon,bproperty-8808,1.0,2.0,3,3,,
1350.0,Apartment,0.0,9275000.0,Sale,Mirpur,bproperty-8809,0.0,0.0,0,3,,
1055.0,Apartment,0.0,6264000.0,Sale,Mirpur,bproperty-8812,1.0,1.0,2,3,,
1300.0,Apartment,0.0,8000000.0,Sale,Mirpur,bproperty-8818,1.0,3.0,3,3,,
1300.0,Apartment,0.0,8000000.0,Sale,Mirpur,bproperty-8820,1.0,3.0,3,3,,
1125.0,Apartment,2.0,4775000.0,Sale,Dakshin Khan,bproperty-8832,0.0,3.0,5,3,,
1280.0,Apartment,3.0,4500000.0,Sale,Cantonment,bproperty-8834,1.0,1.0,3,3,,
1350.0,Apartment,3.0,6500000.0,Sale,Mirpur,bproperty-8837,0.0,2.0,3,3,,
1050.0,Apartment,2.0,6000000.0,Sale,Mirpur,bproperty-8839,0.0,2.0,3,3,,
1524.0,Apartment,3.0,10500000.0,Sale,Badda,bproperty-8840,1.0,0.0,1,4,,
1422.0,Apartment,3.0,9812000.0,Sale,Badda,bproperty-8842,1.0,0.0,1,4,,
1184.0,Apartment,3.0,8170000.0,Sale,Badda,bproperty-8843,1.0,0.0,1,4,,
1700.0,Apartment,4.0,8600000.0,Sale,Turag,bproperty-8847,0.0,1.0,3,3,,
1550.0,Apartment,3.0,12000000.0,Sale,Bashundhara R-A,bproperty-8849,0.0,0.0,1,3,,
1050.0,Apartment,3.0,9975000.0,Sale,Shiddheswari,bproperty-8861,2.0,0.0,4,4,,
1200.0,Apartment,3.0,4500000.0,Sale,Mirpur,bproperty-8862,0.0,1.0,2,3,,
1200.0,Apartment,3.0,4400000.0,Sale,Mirpur,bproperty-8863,0.0,1.0,2,3,,
1650.0,Apartment,0.0,12500000.0,Sale,Bashundhara R-A,bproperty-8865,2.0,2.0,2,3,,
1650.0,Apartment,0.0,12500000.0,Sale,Bashundhara R-A,bproperty-8866,2.0,2.0,2,3,,
1455.0,Apartment,3.0,9500000.0,Sale,Shyamoli,bproperty-8867,1.0,1.0,4,4,,
1650.0,Apartment,0.0,12500000.0,Sale,Bashundhara R-A,bproperty-8868,2.0,2.0,2,3,,
1150.0,Apartment,3.0,6720000.0,Sale,Mirpur,bproperty-8869,1.0,1.0,2,3,,
1288.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-8871,2.0,3.0,3,4,,
1000.0,Apartment,2.0,3094000.0,Sale,Mirpur,bproperty-8873,0.0,2.0,1,4,,
960.0,Apartment,2.0,5200000.0,Sale,Mirpur,bproperty-8874,2.0,3.0,3,4,,
1258.0,Apartment,3.0,8806000.0,Sale,Mirpur,bproperty-8876,2.0,3.0,3,4,,
1600.0,Apartment,0.0,9900000.0,Sale,Mirpur,bproperty-8877,2.0,3.0,3,3,,
1258.0,Apartment,3.0,8806000.0,Sale,Mirpur,bproperty-8878,2.0,3.0,3,4,,
1335.0,Apartment,0.0,6008000.0,Sale,Uttar Khan,bproperty-8884,0.0,3.0,4,3,,
1335.0,Apartment,0.0,6008000.0,Sale,Uttar Khan,bproperty-8888,0.0,3.0,4,3,,
1234.0,Apartment,0.0,5553000.0,Sale,Uttar Khan,bproperty-8889,0.0,3.0,4,3,,
1265.0,Apartment,0.0,8500000.0,Sale,Mirpur,bproperty-8891,1.0,3.0,4,3,,
1310.0,Apartment,0.0,10000000.0,Sale,Bashundhara R-A,bproperty-8897,2.0,2.0,3,3,,
1310.0,Apartment,0.0,10000000.0,Sale,Bashundhara R-A,bproperty-8900,2.0,2.0,3,3,,
1120.0,Apartment,0.0,5080000.0,Sale,Ibrahimpur,bproperty-8901,2.0,2.0,4,3,,
1360.0,Apartment,0.0,8300000.0,Sale,Dakshin Khan,bproperty-8902,1.0,3.0,3,3,,
1182.0,Apartment,0.0,8500000.0,Sale,Uttara,bproperty-8903,0.0,1.0,3,4,,
1310.0,Apartment,0.0,10000000.0,Sale,Bashundhara R-A,bproperty-8904,2.0,2.0,3,3,,
1120.0,Apartment,0.0,5080000.0,Sale,Ibrahimpur,bproperty-8905,2.0,2.0,4,3,,
1350.0,Apartment,0.0,8200000.0,Sale,Dakshin Khan,bproperty-8906,1.0,3.0,3,3,,
1330.0,Apartment,0.0,8100000.0,Sale,Dakshin Khan,bproperty-8907,1.0,3.0,3,3,,
960.0,Apartment,0.0,4992000.0,Sale,Agargaon,bproperty-8909,1.0,2.0,3,3,,
1120.0,Apartment,0.0,5080000.0,Sale,Ibrahimpur,bproperty-8910,2.0,2.0,4,3,,
1350.0,Apartment,0.0,7400000.0,Sale,Dakshin Khan,bproperty-8911,1.0,3.0,3,3,,
1120.0,Apartment,0.0,5080000.0,Sale,Ibrahimpur,bproperty-8912,2.0,2.0,4,3,,
1545.0,Apartment,0.0,11500000.0,Sale,Mirpur,bproperty-8913,2.0,3.0,2,3,,
1360.0,Apartment,0.0,7200000.0,Sale,Dakshin Khan,bproperty-8914,1.0,3.0,3,3,,
1060.0,Apartment,0.0,4770000.0,Sale,Ibrahimpur,bproperty-8916,0.0,2.0,4,3,,
1055.0,Apartment,0.0,4748000.0,Sale,Ibrahimpur,bproperty-8917,0.0,2.0,4,3,,
1450.0,Apartment,0.0,8500000.0,Sale,Mirpur,bproperty-8926,0.0,2.0,5,3,,
1000.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-8930,1.0,2.0,3,3,,
1310.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-8931,0.0,3.0,3,4,,
1100.0,Apartment,0.0,4820000.0,Sale,Mirpur,bproperty-8932,0.0,2.0,3,3,,
1265.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-8936,0.0,3.0,1,3,,
1150.0,Apartment,0.0,7975000.0,Sale,Mirpur,bproperty-8946,0.0,0.0,0,3,,
1250.0,Apartment,0.0,8625000.0,Sale,Mirpur,bproperty-8949,0.0,0.0,0,3,,
1250.0,Apartment,0.0,8625000.0,Sale,Mirpur,bproperty-8951,0.0,0.0,0,3,,
1225.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-8953,1.0,2.0,3,3,,
1265.0,Apartment,3.0,5900000.0,Sale,Mohammadpur,bproperty-8954,1.0,1.0,3,3,,
1575.0,Apartment,3.0,15000000.0,Sale,Uttara,bproperty-8955,0.0,2.0,4,4,,
1250.0,Apartment,3.0,5200000.0,Sale,Mirpur,bproperty-8961,0.0,1.0,5,3,,
1250.0,Apartment,3.0,5625000.0,Sale,Ibrahimpur,bproperty-8962,0.0,2.0,3,3,,
1250.0,Apartment,3.0,5800000.0,Sale,Mohammadpur,bproperty-8963,0.0,1.0,2,4,,
1553.0,Apartment,3.0,10500000.0,Sale,Mirpur,bproperty-8965,2.0,3.0,4,3,,
950.0,Apartment,3.0,5500000.0,Sale,Zafrabad,bproperty-8969,1.0,1.0,1,4,,
1228.0,Apartment,3.0,8700000.0,Sale,Uttara,bproperty-8971,2.0,3.0,3,3,,
1320.0,Apartment,2.0,6100000.0,Sale,Dakshin Khan,bproperty-8973,1.0,3.0,4,3,,
1150.0,Apartment,2.0,4500000.0,Sale,Mirpur,bproperty-8974,1.0,2.0,3,5,,
1260.0,Apartment,3.0,4500000.0,Sale,Khilkhet,bproperty-8976,0.0,2.0,4,4,,
1050.0,Apartment,2.0,5800000.0,Sale,Mirpur,bproperty-8977,0.0,1.0,1,4,,
1150.0,Apartment,3.0,5500000.0,Sale,Mirpur,bproperty-8978,1.0,2.0,4,3,,
1335.0,Apartment,3.0,6008000.0,Sale,Uttar Khan,bproperty-8981,0.0,3.0,4,3,,
1500.0,Apartment,3.0,10500000.0,Sale,Bashundhara R-A,bproperty-8982,2.0,3.0,3,4,,
1500.0,Apartment,3.0,10500000.0,Sale,Bashundhara R-A,bproperty-8983,2.0,3.0,3,4,,
1800.0,Apartment,4.0,13600000.000000002,Sale,Bashundhara R-A,bproperty-8984,2.0,3.0,4,4,,
1500.0,Apartment,3.0,10500000.0,Sale,Bashundhara R-A,bproperty-8985,2.0,3.0,3,4,,
1250.0,Apartment,3.0,10000000.0,Sale,Bashundhara R-A,bproperty-8987,0.0,2.0,2,3,,
1010.0,Apartment,2.0,6324000.0,Sale,Aftab Nagar,bproperty-8988,1.0,1.0,3,4,,
1475.0,Apartment,3.0,6638000.0,Sale,Ibrahimpur,bproperty-8990,2.0,3.0,4,3,,
1200.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-8994,0.0,2.0,3,3,,
955.0,Apartment,0.0,6500000.0,Sale,Dhanmondi,bproperty-8995,1.0,1.0,4,4,,
1475.0,Apartment,3.0,6638000.0,Sale,Ibrahimpur,bproperty-8996,2.0,3.0,4,3,,
1060.0,Apartment,2.0,3400000.0,Sale,Mirpur,bproperty-8998,0.0,2.0,1,3,,
1100.0,Apartment,0.0,8000000.0,Sale,Banasree,bproperty-8999,1.0,2.0,2,4,,
1300.0,Apartment,0.0,5850000.0,Sale,Badda,bproperty-9000,2.0,1.0,2,3,,
1120.0,Apartment,0.0,5040000.0,Sale,Ibrahimpur,bproperty-9001,0.0,2.0,4,3,,
1120.0,Apartment,0.0,5040000.0,Sale,Ibrahimpur,bproperty-9003,0.0,2.0,4,3,,
1545.0,Apartment,0.0,11500000.0,Sale,Mirpur,bproperty-9007,1.0,2.0,4,4,,
1000.0,Apartment,0.0,5800000.0,Sale,Mirpur,bproperty-9013,0.0,2.0,2,3,,
1525.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-9015,0.0,3.0,3,3,,
1000.0,Apartment,0.0,4500000.0,Sale,Mirpur,bproperty-9018,0.0,2.0,3,3,,
1150.0,Apartment,0.0,5750000.0,Sale,Mirpur,bproperty-9033,0.0,1.0,3,3,,
1300.0,Apartment,0.0,9750000.0,Sale,Agargaon,bproperty-9036,1.0,2.0,3,3,,
1150.0,Apartment,0.0,5750000.0,Sale,Mirpur,bproperty-9038,0.0,1.0,3,3,,
1250.0,Apartment,0.0,15000000.0,Sale,Lalmatia,bproperty-9040,1.0,1.0,3,3,,
1680.0,Apartment,0.0,9600000.0,Sale,Mirpur,bproperty-9053,2.0,1.0,4,4,,
1300.0,Apartment,0.0,3400000.0,Sale,Cantonment,bproperty-9057,0.0,1.0,3,3,,
1300.0,Apartment,0.0,3500000.0,Sale,Cantonment,bproperty-9063,0.0,1.0,3,3,,
1264.0,Apartment,3.0,8000000.0,Sale,Shyamoli,bproperty-9066,2.0,2.0,4,3,,
1260.0,Apartment,0.0,6600000.0,Sale,Mirpur,bproperty-9067,2.0,3.0,4,4,,
900.0,Apartment,2.0,3500000.0,Sale,Mirpur,bproperty-9068,0.0,2.0,2,3,,
975.0,Apartment,2.0,5000000.0,Sale,Mirpur,bproperty-9071,2.0,2.0,2,4,,
1050.0,Apartment,2.0,5500000.0,Sale,Mirpur,bproperty-9074,0.0,0.0,2,3,,
1550.0,Apartment,3.0,12000000.0,Sale,Bashundhara R-A,bproperty-9078,0.0,1.0,3,3,,
1425.0,Apartment,3.0,7400000.0,Sale,Dakshin Khan,bproperty-9084,1.0,3.0,4,3,,
1500.0,Apartment,3.0,8400000.0,Sale,Bashundhara R-A,bproperty-9088,2.0,1.0,4,5,,
1225.0,Apartment,2.0,5513000.0,Sale,Mirpur,bproperty-9090,0.0,2.0,5,3,,
1120.0,Apartment,0.0,6500000.0,Sale,Ibrahimpur,bproperty-9091,0.0,2.0,4,3,,
1600.0,Apartment,3.0,8500000.0,Sale,Mirpur,bproperty-9093,0.0,1.0,4,4,,
960.0,Apartment,3.0,4900000.0,Sale,Mirpur,bproperty-9094,1.0,2.0,4,4,,
1365.0,Apartment,0.0,7508000.0,Sale,Mirpur,bproperty-9095,1.0,2.0,3,3,,
1365.0,Apartment,0.0,7508000.0,Sale,Mirpur,bproperty-9096,1.0,2.0,3,3,,
1365.0,Apartment,0.0,7508000.0,Sale,Mirpur,bproperty-9097,1.0,2.0,3,3,,
1365.0,Apartment,0.0,7508000.0,Sale,Mirpur,bproperty-9098,1.0,2.0,3,3,,
1545.0,Apartment,0.0,6500000.0,Sale,Mirpur,bproperty-9101,2.0,3.0,3,3,,
1415.0,Apartment,0.0,8100000.0,Sale,Mirpur,bproperty-9103,2.0,2.0,3,3,,
1415.0,Apartment,0.0,8100000.0,Sale,Mirpur,bproperty-9106,2.0,2.0,3,3,,
1700.0,Apartment,0.0,13500000.0,Sale,Bashundhara R-A,bproperty-9109,2.0,3.0,4,5,,
1300.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-9110,2.0,3.0,3,4,,
1300.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-9111,2.0,3.0,3,4,,
1300.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-9112,2.0,3.0,3,4,,
1300.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-9113,2.0,3.0,3,4,,
1300.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-9114,2.0,3.0,3,4,,
1450.0,Apartment,0.0,6500000.0,Sale,Mirpur,bproperty-9116,1.0,1.0,3,4,,
1150.0,Apartment,0.0,5700000.0,Sale,Mirpur,bproperty-9118,1.0,3.0,2,4,,
1620.0,Apartment,0.0,12000000.0,Sale,Nikunja,bproperty-9120,0.0,1.0,3,4,,
1100.0,Apartment,2.0,9000000.0,Sale,Bashundhara R-A,bproperty-9121,1.0,2.0,0,2,,
1550.0,Apartment,3.0,11500000.0,Sale,Bashundhara R-A,bproperty-9122,1.0,1.0,3,3,,
1244.0,Apartment,4.0,8000000.0,Sale,Mirpur,bproperty-9124,0.0,2.0,3,3,,
1700.0,Apartment,3.0,8500000.0,Sale,Mirpur,bproperty-9126,0.0,3.0,1,4,,
1550.0,Apartment,3.0,12000000.0,Sale,Bashundhara R-A,bproperty-9127,1.0,0.0,2,3,,
1550.0,Apartment,3.0,12000000.0,Sale,Bashundhara R-A,bproperty-9129,1.0,0.0,2,3,,
1250.0,Apartment,3.0,6500000.0,Sale,Mirpur,bproperty-9137,1.0,2.0,0,4,,
1480.0,Apartment,0.0,14800000.0,Sale,Lalmatia,bproperty-9138,1.0,1.0,5,3,,
1390.0,Apartment,0.0,10100000.0,Sale,Mirpur,bproperty-9142,2.0,2.0,2,4,,
1300.0,Apartment,0.0,8500000.0,Sale,Mirpur,bproperty-9144,2.0,3.0,3,4,,
1390.0,Apartment,0.0,10100000.0,Sale,Mirpur,bproperty-9145,2.0,2.0,2,4,,
1390.0,Apartment,0.0,10100000.0,Sale,Mirpur,bproperty-9147,2.0,2.0,2,4,,
1335.0,Apartment,0.0,8944000.0,Sale,Mirpur,bproperty-9148,2.0,2.0,2,4,,
1175.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-9152,2.0,3.0,3,4,,
1600.0,Apartment,0.0,7200000.0,Sale,Mirpur,bproperty-9154,2.0,2.0,3,4,,
1050.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-9156,0.0,2.0,3,3,,
1600.0,Apartment,0.0,14500000.0,Sale,Bashundhara R-A,bproperty-9161,1.0,2.0,3,3,,
1050.0,Apartment,0.0,9000000.0,Sale,Uttara,bproperty-9162,2.0,2.0,3,3,,
1050.0,Apartment,0.0,3600000.0,Sale,Mirpur,bproperty-9163,1.0,2.0,2,4,,
1136.0,Apartment,0.0,7500000.0,Sale,Turag,bproperty-9164,1.0,1.0,1,3,,
1260.0,Apartment,0.0,6930000.0,Sale,Khilkhet,bproperty-9165,2.0,3.0,3,4,,
1412.0,Apartment,3.0,7500000.0,Sale,Mirpur,bproperty-9168,2.0,2.0,5,3,,
1600.0,Apartment,3.0,6000000.0,Sale,Mirpur,bproperty-9169,1.0,1.0,2,3,,
1077.0,Apartment,2.0,6200000.0,Sale,Banasree,bproperty-9172,1.0,0.0,3,4,,
1000.0,Apartment,2.0,5800000.0,Sale,Mirpur,bproperty-9173,0.0,0.0,3,3,,
1800.0,Apartment,4.0,13600000.000000002,Sale,Bashundhara R-A,bproperty-9175,2.0,3.0,4,4,,
1450.0,Apartment,3.0,6500000.0,Sale,Mirpur,bproperty-9176,1.0,2.0,4,3,,
1140.0,Apartment,3.0,5500000.0,Sale,Mirpur,bproperty-9177,0.0,2.0,3,3,,
1800.0,Apartment,4.0,13600000.000000002,Sale,Bashundhara R-A,bproperty-9178,2.0,3.0,4,4,,
1370.0,Apartment,3.0,10000000.0,Sale,Mirpur,bproperty-9181,0.0,1.0,3,3,,
1100.0,Apartment,2.0,4620000.0,Sale,Mirpur,bproperty-9186,0.0,2.0,5,3,,
1080.0,Apartment,2.0,4536000.0,Sale,Mirpur,bproperty-9187,0.0,2.0,4,3,,
1100.0,Apartment,2.0,4000000.0,Sale,Mirpur,bproperty-9188,0.0,2.0,5,3,,
1450.0,Apartment,3.0,9500000.0,Sale,Bashundhara R-A,bproperty-9189,1.0,1.0,2,3,,
1225.0,Apartment,3.0,5513000.0,Sale,Mirpur,bproperty-9192,0.0,2.0,5,3,,
1050.0,Apartment,2.0,5000000.0,Sale,Mirpur,bproperty-9194,0.0,2.0,3,3,,
1030.0,Apartment,0.0,4841000.0,Sale,Mirpur,bproperty-9199,2.0,3.0,3,4,,
1684.0,Apartment,0.0,11000000.0,Sale,Bashundhara R-A,bproperty-9200,1.0,2.0,3,3,,
1200.0,Apartment,0.0,9000000.0,Sale,Uttara,bproperty-9202,1.0,1.0,1,3,,
1030.0,Apartment,0.0,4841000.0,Sale,Mirpur,bproperty-9203,2.0,3.0,3,4,,
1233.0,Apartment,0.0,6000000.0,Sale,Ibrahimpur,bproperty-9204,2.0,2.0,2,4,,
1400.0,Apartment,0.0,8159999.999999999,Sale,Mirpur,bproperty-9205,2.0,3.0,3,4,,
1230.0,Apartment,0.0,6765000.000000001,Sale,Ibrahimpur,bproperty-9207,0.0,2.0,2,4,,
1250.0,Apartment,0.0,6875000.0,Sale,Ibrahimpur,bproperty-9209,0.0,2.0,2,4,,
1600.0,Apartment,0.0,10500000.0,Sale,Mirpur,bproperty-9212,2.0,2.0,2,4,,
1050.0,Apartment,0.0,5100000.0,Sale,Mirpur,bproperty-9215,0.0,0.0,1,3,,
1145.0,Apartment,0.0,5725000.0,Sale,Dakshin Khan,bproperty-9217,1.0,1.0,1,3,,
1075.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-9218,0.0,0.0,1,3,,
1235.0,Apartment,0.0,6175000.0,Sale,Dakshin Khan,bproperty-9220,1.0,1.0,1,3,,
1235.0,Apartment,0.0,6175000.0,Sale,Dakshin Khan,bproperty-9221,1.0,1.0,1,3,,
1075.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-9222,0.0,0.0,1,3,,
1260.0,Apartment,0.0,5800000.0,Sale,Mirpur,bproperty-9223,0.0,0.0,1,3,,
1145.0,Apartment,0.0,5725000.0,Sale,Dakshin Khan,bproperty-9226,1.0,1.0,1,3,,
1320.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-9227,0.0,0.0,1,3,,
1320.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-9228,0.0,0.0,1,3,,
1260.0,Apartment,0.0,5800000.0,Sale,Mirpur,bproperty-9229,0.0,0.0,1,3,,
1320.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-9230,0.0,0.0,1,3,,
1150.0,Apartment,0.0,9500000.0,Sale,Mirpur,bproperty-9232,2.0,3.0,3,4,,
1500.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-9233,2.0,2.0,2,4,,
1500.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-9234,2.0,2.0,2,4,,
1500.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-9237,2.0,2.0,2,4,,
1500.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-9238,2.0,2.0,2,4,,
1250.0,Apartment,0.0,8500000.0,Sale,Bashundhara R-A,bproperty-9241,1.0,2.0,3,3,,
1550.0,Apartment,0.0,12000000.0,Sale,Bashundhara R-A,bproperty-9244,1.0,2.0,3,3,,
1550.0,Apartment,0.0,12000000.0,Sale,Bashundhara R-A,bproperty-9248,1.0,2.0,3,3,,
1350.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-9250,1.0,0.0,2,3,,
1125.0,Apartment,0.0,5925000.0,Sale,Khilkhet,bproperty-9252,2.0,3.0,3,4,,
1125.0,Apartment,0.0,5925000.0,Sale,Khilkhet,bproperty-9253,2.0,3.0,3,4,,
1125.0,Apartment,0.0,5925000.0,Sale,Khilkhet,bproperty-9254,2.0,3.0,3,4,,
1300.0,Apartment,0.0,10000000.0,Sale,Uttara,bproperty-9256,2.0,3.0,3,4,,
1300.0,Apartment,0.0,10000000.0,Sale,Uttara,bproperty-9257,2.0,3.0,3,4,,
1530.0,Apartment,0.0,12600000.0,Sale,Bashundhara R-A,bproperty-9258,1.0,2.0,2,3,,
1325.0,Apartment,3.0,4500000.0,Sale,Cantonment,bproperty-9259,0.0,1.0,3,3,,
1500.0,Apartment,4.0,12000000.0,Sale,Dhanmondi,bproperty-9261,2.0,3.0,3,4,,
900.0,Apartment,2.0,3600000.0,Sale,Uttar Khan,bproperty-9262,0.0,3.0,2,3,,
1150.0,Apartment,2.0,6100000.0,Sale,Turag,bproperty-9264,1.0,1.0,0,3,,
1315.0,Apartment,3.0,9205000.0,Sale,Mirpur,bproperty-9265,1.0,1.0,2,3,,
1315.0,Apartment,3.0,9135000.0,Sale,Mirpur,bproperty-9266,0.0,1.0,2,3,,
1100.0,Apartment,2.0,8000000.0,Sale,Kuril,bproperty-9267,1.0,0.0,4,3,,
1175.0,Apartment,3.0,8000000.0,Sale,Mirpur,bproperty-9268,2.0,2.0,4,3,,
1100.0,Apartment,2.0,5040000.0,Sale,Mirpur,bproperty-9269,0.0,2.0,5,3,,
965.0,Apartment,2.0,3474000.0,Sale,Mirpur,bproperty-9270,0.0,2.0,4,3,,
1250.0,Apartment,3.0,5200000.0,Sale,Mirpur,bproperty-9272,2.0,2.0,2,4,,
1250.0,Apartment,3.0,5200000.0,Sale,Mirpur,bproperty-9274,2.0,2.0,2,4,,
1250.0,Apartment,3.0,5000000.0,Sale,Mirpur,bproperty-9275,2.0,2.0,2,4,,
