area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,purpose,locality,id,expendable_amenity_count,unclassify_amenity_count
1800.0,Apartment,Residential,4.0,3.0,38000.0,Rent,Uttara West,pbazaar-10153,0,0
1000.0,Apartment,Residential,3.0,2.0,18000.0,Rent,Uttara West,pbazaar-10154,0,0
2200.0,Apartment,Residential,4.0,4.0,44000.0,Rent,Uttara West,pbazaar-10155,0,0
1550.0,Apartment,Residential,4.0,3.0,25000.0,Rent,Uttara West,pbazaar-10156,0,0
1400.0,Apartment,Residential,3.0,4.0,40000.0,Rent,Uttara West,pbazaar-10157,0,0
1650.0,Apartment,Residential,4.0,3.0,32000.0,Rent,Uttara West,pbazaar-10158,0,0
1800.0,Apartment,Residential,4.0,3.0,27000.0,Rent,Uttara West,pbazaar-10159,0,0
1850.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Uttara West,pbazaar-10161,0,0
1800.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Uttara West,pbazaar-10162,0,0
950.0,Apartment,Residential,3.0,2.0,16000.0,Rent,Uttara West,pbazaar-10163,0,0
1700.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Uttara West,pbazaar-10164,0,0
800.0,Apartment,Residential,3.0,2.0,16000.0,Rent,Uttara West,pbazaar-10165,0,0
900.0,Apartment,Residential,3.0,2.0,20500.0,Rent,Uttara West,pbazaar-10169,0,0
1600.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Uttara West,pbazaar-10170,0,0
1500.0,Apartment,Residential,4.0,3.0,27000.0,Rent,Uttara West,pbazaar-10171,0,0
1000.0,Apartment,Residential,2.0,3.0,18000.0,Rent,Uttara West,pbazaar-10172,0,0
900.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Uttara West,pbazaar-10173,0,0
1800.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Uttara West,pbazaar-10174,0,0
1400.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara West,pbazaar-10175,0,0
1400.0,Apartment,Residential,4.0,3.0,22000.0,Rent,Uttara West,pbazaar-10176,0,0
900.0,Apartment,Residential,2.0,3.0,16000.0,Rent,Uttara West,pbazaar-10177,0,0
1830.0,Apartment,Residential,3.0,3.0,33500.0,Rent,Uttara West,pbazaar-10178,0,0
1100.0,Apartment,Residential,3.0,3.0,26000.0,Rent,Uttara West,pbazaar-10179,0,0
900.0,Apartment,Residential,2.0,2.0,25000.0,Rent,Uttara West,pbazaar-10180,0,0
1200.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara West,pbazaar-10181,0,0
1500.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Uttara West,pbazaar-10182,0,0
750.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Uttara West,pbazaar-10183,0,0
900.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Uttara West,pbazaar-10184,0,0
800.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Badda,pbazaar-10185,0,0
350.0,Apartment,Residential,1.0,1.0,9000.0,Rent,Uttara West,pbazaar-10186,0,0
1300.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Uttara West,pbazaar-10187,0,0
2200.0,Apartment,Residential,4.0,3.0,50000.0,Rent,Uttara West,pbazaar-10188,0,0
800.0,Apartment,Residential,2.0,2.0,10000.0,Rent,Badda,pbazaar-10189,0,0
550.0,Apartment,Residential,1.0,2.0,15000.0,Rent,Uttara West,pbazaar-10190,0,0
800.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Mirpur,pbazaar-10192,0,0
1750.0,Apartment,Residential,3.0,3.0,33000.0,Rent,Uttara West,pbazaar-10193,0,0
2200.0,Apartment,Residential,3.0,2.0,50000.0,Rent,Uttara West,pbazaar-10194,0,0
700.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Uttara West,pbazaar-10195,0,0
1100.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Uttara West,pbazaar-10196,0,0
1875.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Uttara West,pbazaar-10197,0,0
1325.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Uttara West,pbazaar-10198,0,0
1000.0,Apartment,Residential,2.0,2.0,19000.0,Rent,Uttara West,pbazaar-10199,0,0
1200.0,Apartment,Residential,3.0,4.0,24000.0,Rent,Mirpur,pbazaar-10200,0,0
1860.0,Apartment,Residential,4.0,4.0,25000.0,Rent,Uttara West,pbazaar-10201,0,0
2000.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Uttara West,pbazaar-10202,0,0
1700.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Uttara West,pbazaar-10203,0,0
2200.0,Apartment,Residential,3.0,4.0,36000.0,Rent,Uttara West,pbazaar-10204,0,0
800.0,Apartment,Residential,2.0,3.0,16500.0,Rent,Uttara West,pbazaar-10205,0,0
1100.0,Apartment,Residential,2.0,2.0,22000.0,Rent,Uttara West,pbazaar-10206,0,0
900.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Uttara West,pbazaar-10207,0,0
1000.0,Apartment,Residential,3.0,2.0,20000.0,Rent,Uttara West,pbazaar-10209,0,0
500.0,Apartment,Residential,1.0,1.0,10000.0,Rent,Uttara West,pbazaar-10211,0,0
1400.0,Apartment,Residential,4.0,4.0,24000.0,Rent,Uttara West,pbazaar-10212,0,0
1150.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Badda,pbazaar-10213,0,0
1500.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara West,pbazaar-10215,0,0
1800.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Bashundhara RA,pbazaar-10216,0,0
1300.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Uttara West,pbazaar-10217,0,0
1700.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Uttara West,pbazaar-10218,0,0
1400.0,Apartment,Residential,4.0,3.0,23000.0,Rent,Bashundhara RA,pbazaar-10219,0,0
500.0,Apartment,Residential,1.0,1.0,7500.0,Rent,Uttara West,pbazaar-10220,0,0
850.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Uttara West,pbazaar-10222,0,0
1200.0,Apartment,Residential,2.0,2.0,19000.0,Rent,Uttara West,pbazaar-10225,0,0
1550.0,Apartment,Residential,3.0,3.0,26000.0,Rent,Uttara West,pbazaar-10226,0,0
1450.0,Apartment,Residential,3.0,3.0,34000.0,Rent,Uttara West,pbazaar-10227,0,0
1905.0,Apartment,Residential,4.0,4.0,35000.0,Rent,Bashundhara RA,pbazaar-10228,0,0
1650.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Bashundhara RA,pbazaar-10230,0,0
1400.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Uttara West,pbazaar-10231,0,0
1500.0,Apartment,Residential,3.0,3.0,48000.0,Rent,Uttara West,pbazaar-10232,0,0
1375.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara West,pbazaar-10233,0,0
1500.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Uttara West,pbazaar-10234,0,0
1600.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Uttara West,pbazaar-10235,0,0
1800.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Uttara West,pbazaar-10236,0,0
1300.0,Apartment,Residential,2.0,3.0,20000.0,Rent,Mirpur,pbazaar-10237,0,0
2400.0,Apartment,Residential,3.0,3.0,50000.0,Rent,Bashundhara RA,pbazaar-10238,0,0
2100.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Bashundhara RA,pbazaar-10239,0,0
2423.0,Apartment,Residential,3.0,3.0,50000.0,Rent,Uttara West,pbazaar-10240,0,0
1200.0,Apartment,Residential,3.0,3.0,15500.0,Rent,Uttara West,pbazaar-10241,0,0
1000.0,Apartment,Residential,3.0,3.0,17000.0,Rent,Badda,pbazaar-10243,0,0
1200.0,Apartment,Residential,2.0,3.0,24000.0,Rent,Uttara West,pbazaar-10244,0,0
1300.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Uttara West,pbazaar-10245,0,0
500.0,Apartment,Residential,1.0,1.0,8000.0,Rent,Mirpur,pbazaar-10246,0,0
900.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Uttara West,pbazaar-10247,0,0
2000.0,Apartment,Residential,4.0,4.0,45000.0,Rent,Uttara West,pbazaar-10248,0,0
1500.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Bashundhara RA,pbazaar-10249,0,0
1520.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Uttara West,pbazaar-10250,0,0
1000.0,Apartment,Residential,3.0,2.0,20000.0,Rent,Uttara West,pbazaar-10251,0,0
1200.0,Apartment,Residential,2.0,2.0,21000.0,Rent,Badda,pbazaar-10252,0,0
1100.0,Apartment,Residential,2.0,3.0,30000.0,Rent,Uttara West,pbazaar-10253,0,0
750.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Badda,pbazaar-10254,0,0
1700.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Uttara West,pbazaar-10255,0,0
850.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Badda,pbazaar-10256,0,0
1850.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Bashundhara RA,pbazaar-10257,0,0
1400.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Uttara West,pbazaar-10258,0,0
1400.0,Apartment,Residential,2.0,3.0,30000.0,Rent,Uttara West,pbazaar-10259,0,0
800.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Badda,pbazaar-10260,0,0
1400.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Bashundhara RA,pbazaar-10261,0,0
1160.0,Apartment,Residential,2.0,3.0,19500.0,Rent,Bashundhara RA,pbazaar-10262,0,0
1448.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Uttara West,pbazaar-10264,0,0
1800.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Uttara West,pbazaar-10265,0,0
1100.0,Apartment,Residential,2.0,3.0,15500.0,Rent,Uttara West,pbazaar-10266,0,0
1800.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Uttara West,pbazaar-10267,0,0
850.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Uttara West,pbazaar-10268,0,0
1600.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Uttara West,pbazaar-10269,0,0
1910.0,Apartment,Residential,3.0,3.0,26000.0,Rent,Uttara West,pbazaar-10270,0,0
1500.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Badda,pbazaar-10271,0,0
2000.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Uttara West,pbazaar-10272,0,0
700.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Badda,pbazaar-10273,0,0
950.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Uttara West,pbazaar-10274,0,0
850.0,Apartment,Residential,3.0,3.0,14000.0,Rent,Badda,pbazaar-10275,0,0
1700.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Adabor,pbazaar-10276,0,0
1100.0,Apartment,Residential,2.0,3.0,18000.0,Rent,Mirpur,pbazaar-10277,0,0
850.0,Apartment,Residential,2.0,2.0,10000.0,Rent,Mirpur,pbazaar-10278,0,0
1700.0,Apartment,Residential,4.0,3.0,45000.0,Rent,Rampura,pbazaar-10279,0,0
1650.0,Apartment,Residential,3.0,3.0,45000.0,Rent,Rampura,pbazaar-10280,0,0
500.0,Apartment,Residential,1.0,1.0,12000.0,Rent,Badda,pbazaar-10281,0,0
850.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Badda,pbazaar-10282,0,0
1750.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Uttara West,pbazaar-10283,0,0
1700.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Uttara West,pbazaar-10284,0,0
900.0,Apartment,Residential,3.0,2.0,25000.0,Rent,Uttara West,pbazaar-10285,0,0
1400.0,Apartment,Residential,4.0,3.0,27000.0,Rent,Uttara West,pbazaar-10287,0,0
1500.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Uttara West,pbazaar-10288,0,0
1700.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara West,pbazaar-10289,0,0
650.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Mirpur,pbazaar-10290,0,0
1300.0,Apartment,Residential,3.0,3.0,21000.0,Rent,Uttara West,pbazaar-10291,0,0
800.0,Apartment,Residential,3.0,3.0,14500.0,Rent,Mirpur,pbazaar-10292,0,0
1620.0,Apartment,Residential,4.0,3.0,45000.0,Rent,Rampura,pbazaar-10293,0,0
1850.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Uttara West,pbazaar-10294,0,0
1100.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Uttara West,pbazaar-10295,0,0
1800.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Uttara West,pbazaar-10296,0,0
1800.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara West,pbazaar-10297,0,0
500.0,Apartment,Residential,1.0,2.0,11500.0,Rent,Mirpur,pbazaar-10298,0,0
1350.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara West,pbazaar-10299,0,0
1460.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Adabor,pbazaar-10300,0,0
1150.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Mirpur,pbazaar-10301,0,0
400.0,Apartment,Residential,1.0,2.0,8000.0,Rent,Adabor,pbazaar-10302,0,0
1250.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Uttara West,pbazaar-10303,0,0
1400.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Bashundhara RA,pbazaar-10304,0,0
1450.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Bashundhara RA,pbazaar-10305,0,0
1500.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Uttara West,pbazaar-10307,0,0
1500.0,Apartment,Residential,4.0,4.0,25000.0,Rent,Uttara East,pbazaar-10308,0,0
1632.0,Apartment,Residential,3.0,3.0,32000.0,Rent,Uttara West,pbazaar-10309,0,0
900.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Adabor,pbazaar-10310,0,0
1500.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Bashundhara RA,pbazaar-10311,0,0
1550.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Bashundhara RA,pbazaar-10312,0,0
750.0,Apartment,Residential,2.0,2.0,15500.0,Rent,Adabor,pbazaar-10314,0,0
700.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Moghbazar,pbazaar-10315,0,0
1490.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Adabor,pbazaar-10316,0,0
950.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Adabor,pbazaar-10317,0,0
1600.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Sher E Bangla Nagar ,pbazaar-10319,0,0
700.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Moghbazar,pbazaar-10320,0,0
1250.0,Apartment,Residential,3.0,3.0,21000.0,Rent,Adabor,pbazaar-10321,0,0
1400.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Adabor,pbazaar-10322,0,0
800.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Uttara West,pbazaar-10323,0,0
1050.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Kalabagan,pbazaar-10324,0,0
3.0,Apartment,Residential,1.0,2.0,10000.0,Rent,Mohammadpur ,pbazaar-10325,0,0
900.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Mirpur,pbazaar-10326,0,0
1070.0,Apartment,Residential,2.0,3.0,20000.0,Rent,Uttara West,pbazaar-10327,0,0
1600.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Bashundhara RA,pbazaar-10330,0,0
1950.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Bashundhara RA,pbazaar-10331,0,0
1400.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Uttara West,pbazaar-10332,0,0
1630.0,Apartment,Residential,3.0,3.0,45000.0,Rent,Uttara West,pbazaar-10333,0,0
2330.0,Apartment,Residential,4.0,4.0,50000.0,Rent,Bashundhara RA,pbazaar-10335,0,0
1350.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Uttara West,pbazaar-10336,0,0
1200.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Bashundhara RA,pbazaar-10337,0,0
1000.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Uttara West,pbazaar-10338,0,0
650.0,Apartment,Residential,2.0,1.0,17000.0,Rent,Uttara East,pbazaar-10339,0,0
950.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Uttara West,pbazaar-10340,0,0
950.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Uttara West,pbazaar-10341,0,0
1400.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara East,pbazaar-10342,0,0
850.0,Apartment,Residential,1.0,3.0,13000.0,Rent,Mirpur,pbazaar-10343,0,0
600.0,Apartment,Residential,1.0,2.0,15000.0,Rent,Mirpur,pbazaar-10344,0,0
1200.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Mirpur,pbazaar-10345,0,0
450.0,Apartment,Residential,1.0,2.0,7000.0,Rent,Mirpur,pbazaar-10346,0,0
1200.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Uttara West,pbazaar-10347,0,0
1800.0,Apartment,Residential,4.0,2.0,35000.0,Rent,Uttara West,pbazaar-10348,0,0
800.0,Apartment,Residential,2.0,3.0,10000.0,Rent,Mirpur,pbazaar-10349,0,0
700.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Mirpur,pbazaar-10350,0,0
900.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Bashundhara RA,pbazaar-10351,0,0
1350.0,Apartment,Residential,3.0,3.0,15000.0,Rent,Mirpur,pbazaar-10352,0,0
700.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Mirpur,pbazaar-10353,0,0
1300.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara East,pbazaar-10354,0,0
1750.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Uttara East,pbazaar-10355,0,0
950.0,Apartment,Residential,2.0,2.0,16500.0,Rent,Uttara West,pbazaar-10356,0,0
700.0,Apartment,Residential,2.0,2.0,10000.0,Rent,Mirpur,pbazaar-10357,0,0
650.0,Apartment,Residential,2.0,3.0,14000.0,Rent,Mirpur,pbazaar-10359,0,0
700.0,Apartment,Residential,2.0,2.0,8000.0,Rent,Mirpur,pbazaar-10360,0,0
2100.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Uttara West,pbazaar-10361,0,0
2300.0,Apartment,Residential,4.0,3.0,50000.0,Rent,Uttara East,pbazaar-10362,0,0
850.0,Apartment,Residential,2.0,2.0,1500.0,Rent,Mirpur,pbazaar-10363,0,0
950.0,Apartment,Residential,2.0,3.0,18000.0,Rent,Mirpur,pbazaar-10364,0,0
450.0,Apartment,Residential,1.0,2.0,9000.0,Rent,Mirpur,pbazaar-10365,0,0
900.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Mirpur,pbazaar-10366,0,0
1500.0,Apartment,Residential,3.0,3.0,26000.0,Rent,Uttara East,pbazaar-10367,0,0
1750.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Uttara East,pbazaar-10368,0,0
2330.0,Apartment,Residential,3.0,4.0,32000.0,Rent,Uttara East,pbazaar-10370,0,0
1872.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Uttara East,pbazaar-10371,0,0
1750.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Uttara East,pbazaar-10372,0,0
1450.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Bashundhara RA,pbazaar-10373,0,0
1450.0,Apartment,Residential,2.0,3.0,22000.0,Rent,Mirpur,pbazaar-10374,0,0
800.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Mirpur,pbazaar-10375,0,0
1638.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Bashundhara RA,pbazaar-10376,0,0
1700.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Uttara East,pbazaar-10378,0,0
1800.0,Apartment,Residential,3.0,3.0,42000.0,Rent,Gulshan 2,pbazaar-10379,0,0
1700.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Uttara East,pbazaar-10380,0,0
1226.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara East,pbazaar-10381,0,0
1300.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Mirpur,pbazaar-10382,0,0
850.0,Apartment,Residential,3.0,2.0,7500.0,Rent,Bashundhara RA,pbazaar-10384,0,0
1200.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Mohakhali,pbazaar-10389,0,0
600.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Mohakhali,pbazaar-10390,0,0
1450.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Niketan,pbazaar-10392,0,0
1400.0,Apartment,Residential,2.0,2.0,35000.0,Rent,Niketan,pbazaar-10393,0,0
1524.0,Apartment,Residential,3.0,3.0,32000.0,Rent,Tejgaon,pbazaar-10394,0,0
1500.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Niketan,pbazaar-10395,0,0
600.0,Apartment,Residential,2.0,2.0,9000.0,Rent,Mirpur,pbazaar-10396,0,0
1500.0,Apartment,Residential,3.0,3.0,33000.0,Rent,Niketan,pbazaar-10397,0,0
1450.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Niketan,pbazaar-10398,0,0
600.0,Apartment,Residential,2.0,2.0,9000.0,Rent,Mirpur,pbazaar-10399,0,0
1600.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Niketan,pbazaar-10400,0,0
1775.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Niketan,pbazaar-10401,0,0
900.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Uttara West,pbazaar-10403,0,0
2200.0,Apartment,Residential,3.0,3.0,32000.0,Rent,Farmgate,pbazaar-10404,0,0
1100.0,Apartment,Residential,2.0,3.0,23000.0,Rent,Tejgaon,pbazaar-10405,0,0
500.0,Apartment,Residential,1.0,2.0,10000.0,Rent,Farmgate,pbazaar-10406,0,0
1150.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Farmgate,pbazaar-10407,0,0
1000.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Uttara West,pbazaar-10408,0,0
1565.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Farmgate,pbazaar-10409,0,0
600.0,Apartment,Residential,1.0,1.0,8000.0,Rent,Shyamoli,pbazaar-10410,0,0
950.0,Apartment,Residential,2.0,2.0,22000.0,Rent,Farmgate,pbazaar-10411,0,0
800.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Kalabagan,pbazaar-10412,0,0
600.0,Apartment,Residential,1.0,2.0,14000.0,Rent,Farmgate,pbazaar-10413,0,0
800.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Nikunja,pbazaar-10414,0,0
1250.0,Apartment,Residential,2.0,3.0,25000.0,Rent,Uttara West,pbazaar-10415,0,0
1200.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Farmgate,pbazaar-10416,0,0
1200.0,Apartment,Residential,2.0,3.0,25000.0,Rent,Kalabagan,pbazaar-10417,0,0
650.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Mohakhali,pbazaar-10418,0,0
650.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Mirpur,pbazaar-10419,0,0
1350.0,Apartment,Residential,4.0,3.0,33000.0,Rent,Niketan,pbazaar-10420,0,0
1550.0,Apartment,Residential,2.0,3.0,24000.0,Rent,Uttara West,pbazaar-10421,0,0
1200.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Farmgate,pbazaar-10422,0,0
1100.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Uttara West,pbazaar-10423,0,0
1000.0,Apartment,Residential,2.0,2.0,22000.0,Rent,Farmgate,pbazaar-10424,0,0
1500.0,Apartment,Residential,4.0,3.0,40000.0,Rent,Uttara West,pbazaar-10425,0,0
2200.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Uttara West,pbazaar-10426,0,0
1200.0,Apartment,Residential,2.0,2.0,23000.0,Rent,Farmgate,pbazaar-10427,0,0
1000.0,Apartment,Residential,2.0,3.0,25000.0,Rent,Tejgaon,pbazaar-10428,0,0
1850.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Uttara West,pbazaar-10429,0,0
1100.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Farmgate,pbazaar-10430,0,0
700.0,Apartment,Residential,2.0,2.0,26000.0,Rent,Farmgate,pbazaar-10431,0,0
650.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Farmgate,pbazaar-10432,0,0
500.0,Apartment,Residential,1.0,2.0,12000.0,Rent,Farmgate,pbazaar-10433,0,0
600.0,Apartment,Residential,1.0,2.0,15000.0,Rent,Farmgate,pbazaar-10434,0,0
600.0,Apartment,Residential,1.0,2.0,12000.0,Rent,Farmgate,pbazaar-10435,0,0
1350.0,Apartment,Residential,3.0,3.0,29000.0,Rent,Farmgate,pbazaar-10436,0,0
900.0,Apartment,Residential,2.0,2.0,22000.0,Rent,Farmgate,pbazaar-10437,0,0
1000.0,Apartment,Residential,2.0,2.0,25000.0,Rent,Farmgate,pbazaar-10438,0,0
1000.0,Apartment,Residential,2.0,3.0,25000.0,Rent,Uttara East,pbazaar-10439,0,0
950.0,Apartment,Residential,2.0,2.0,21000.0,Rent,Uttara West,pbazaar-10440,0,0
500.0,Apartment,Residential,1.0,1.0,10000.0,Rent,Uttara West,pbazaar-10441,0,0
1050.0,Apartment,Residential,2.0,3.0,18000.0,Rent,Farmgate,pbazaar-10442,0,0
800.0,Apartment,Residential,2.0,3.0,14000.0,Rent,Tejgaon,pbazaar-10443,0,0
700.0,Apartment,Residential,1.0,2.0,16000.0,Rent,Tejgaon,pbazaar-10444,0,0
1000.0,Apartment,Residential,2.0,2.0,25000.0,Rent,Tejgaon,pbazaar-10445,0,0
700.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Tejgaon,pbazaar-10446,0,0
600.0,Apartment,Residential,1.0,1.0,10000.0,Rent,Tejgaon,pbazaar-10447,0,0
700.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Tejgaon,pbazaar-10448,0,0
700.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Tejgaon,pbazaar-10449,0,0
700.0,Apartment,Residential,1.0,2.0,14000.0,Rent,Tejgaon,pbazaar-10450,0,0
1000.0,Apartment,Residential,3.0,3.0,21000.0,Rent,Tejgaon,pbazaar-10451,0,0
450.0,Apartment,Residential,1.0,2.0,8000.0,Rent,Tejgaon,pbazaar-10452,0,0
900.0,Apartment,Residential,2.0,2.0,22000.0,Rent,Tejgaon,pbazaar-10453,0,0
600.0,Apartment,Residential,1.0,2.0,13000.0,Rent,Tejgaon,pbazaar-10454,0,0
800.0,Apartment,Residential,1.0,2.0,13000.0,Rent,Tejgaon,pbazaar-10455,0,0
700.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Tejgaon,pbazaar-10456,0,0
800.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Tejgaon,pbazaar-10457,0,0
950.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Tejgaon,pbazaar-10458,0,0
700.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Tejgaon,pbazaar-10459,0,0
1200.0,Apartment,Residential,2.0,3.0,18000.0,Rent,Nikunja,pbazaar-10460,0,0
1100.0,Apartment,Residential,2.0,2.0,22000.0,Rent,Bashundhara RA,pbazaar-10461,0,0
800.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Tejgaon,pbazaar-10462,0,0
