area,building_type,num_bath_rooms,price,purpose,locality,id,security_amenity_count,maintenance_or_cleaning_amenity_count,expendable_amenity_count,unclassify_amenity_count
1190.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-2052,0,1,3,3
1200.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2054,0,2,1,5
1565.0,Apartment,3.0,12500000.0,Sale,Bashundhara R-A,bproperty-2059,1,2,3,3
1665.0,Apartment,0.0,13500000.0,Sale,Uttara,bproperty-2063,0,1,3,4
1400.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-2064,2,2,2,4
1770.0,Apartment,0.0,14500000.0,Sale,Uttara,bproperty-2065,1,1,3,3
1150.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-2067,0,2,3,3
1518.0,Apartment,3.0,12400000.0,Sale,Uttara,bproperty-2072,0,2,2,4
1300.0,Apartment,3.0,8600000.0,Sale,Rampura,bproperty-2073,1,1,4,4
1050.0,Apartment,3.0,6000000.0,Sale,Ibrahimpur,bproperty-2074,0,0,3,3
1526.0,Apartment,3.0,7800000.0,Sale,Demra,bproperty-2076,0,2,2,3
1250.0,Apartment,0.0,6500000.0,Sale,Mirpur,bproperty-2077,0,2,4,3
1100.0,Apartment,0.0,4000000.0,Sale,Mirpur,bproperty-2079,2,2,5,3
1200.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-2082,0,2,3,3
1680.0,Apartment,0.0,9500000.0,Sale,Mirpur,bproperty-2084,0,2,3,3
1400.0,Apartment,0.0,8500000.0,Sale,Mirpur,bproperty-2085,2,2,2,4
1350.0,Apartment,3.0,6700000.0,Sale,Mirpur,bproperty-2087,2,2,2,4
1265.0,Apartment,0.0,11500000.0,Sale,Aftab Nagar,bproperty-2089,1,2,3,4
1270.0,Apartment,3.0,8400000.0,Sale,Rampura,bproperty-2090,1,1,4,4
1300.0,Apartment,3.0,9500000.0,Sale,Mirpur,bproperty-2091,1,2,3,5
1105.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-2092,2,2,4,4
1050.0,Apartment,0.0,5700000.0,Sale,Banasree,bproperty-2094,0,3,3,3
1030.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2095,2,2,2,4
1200.0,Apartment,0.0,6500000.0,Sale,Mirpur,bproperty-2097,0,2,3,3
1087.0,Apartment,3.0,9500000.0,Sale,Uttara,bproperty-2098,2,3,3,4
1257.0,Apartment,0.0,7842000.0,Sale,Mirpur,bproperty-2099,0,0,1,3
1360.0,Apartment,0.0,6500000.0,Sale,Mirpur,bproperty-2101,1,1,3,3
1300.0,Apartment,3.0,6550000.0,Sale,Mohammadpur,bproperty-2102,1,1,4,4
1650.0,Apartment,3.0,8125000.0,Sale,Mohammadpur,bproperty-2103,1,1,4,4
1550.0,Apartment,3.0,9500000.0,Sale,Turag,bproperty-2106,2,2,4,3
1050.0,Apartment,3.0,6000000.0,Sale,Ibrahimpur,bproperty-2108,0,0,3,3
1030.0,Apartment,0.0,5800000.0,Sale,Mirpur,bproperty-2109,2,2,2,4
1100.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-2110,2,2,2,4
1000.0,Apartment,0.0,5600000.0,Sale,Mirpur,bproperty-2112,2,2,2,4
1000.0,Apartment,0.0,5600000.0,Sale,Mirpur,bproperty-2113,2,2,2,4
1250.0,Apartment,0.0,11500000.0,Sale,Bashundhara R-A,bproperty-2115,1,2,3,3
1502.0,Apartment,0.0,9000000.0,Sale,Turag,bproperty-2119,0,0,1,3
1250.0,Apartment,0.0,13000000.0,Sale,Bashundhara R-A,bproperty-2121,1,2,3,3
1586.0,Apartment,0.0,14200000.0,Sale,Uttara,bproperty-2122,0,1,5,3
1200.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2123,0,2,4,3
1200.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2124,0,2,4,3
1100.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-2128,0,0,1,3
1350.0,Apartment,0.0,12500000.0,Sale,Bashundhara R-A,bproperty-2130,1,2,3,3
1577.0,Apartment,0.0,11500000.0,Sale,Bashundhara R-A,bproperty-2131,1,2,3,3
1030.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2134,2,2,2,4
1000.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2137,2,2,3,4
1150.0,Apartment,0.0,7200000.0,Sale,Aftab Nagar,bproperty-2138,0,2,1,4
1150.0,Apartment,0.0,7200000.0,Sale,Aftab Nagar,bproperty-2139,0,2,1,4
1500.0,Apartment,0.0,12000000.0,Sale,Bashundhara R-A,bproperty-2141,2,2,2,3
1030.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2144,2,2,2,4
1030.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2145,2,2,2,4
1812.0,Apartment,3.0,15000000.0,Sale,Bashundhara R-A,bproperty-2147,1,2,3,3
1285.0,Apartment,2.0,9800000.0,Sale,Kathalbagan,bproperty-2148,1,2,4,3
1812.0,Apartment,3.0,15000000.0,Sale,Bashundhara R-A,bproperty-2149,1,2,3,3
1812.0,Apartment,3.0,15000000.0,Sale,Bashundhara R-A,bproperty-2150,1,2,3,3
1550.0,Apartment,3.0,10500000.0,Sale,Turag,bproperty-2153,2,2,4,3
1872.0,Apartment,3.0,13500000.0,Sale,Mirpur,bproperty-2156,1,1,5,3
1450.0,Apartment,3.0,9800000.0,Sale,Mirpur,bproperty-2159,2,2,2,4
1065.0,Apartment,3.0,5900000.0,Sale,Mirpur,bproperty-2160,2,2,2,4
1812.0,Apartment,3.0,15000000.0,Sale,Bashundhara R-A,bproperty-2174,1,2,3,3
1812.0,Apartment,3.0,15000000.0,Sale,Bashundhara R-A,bproperty-2175,1,2,3,3
1500.0,Apartment,3.0,6750000.0,Sale,Mirpur,bproperty-2176,0,2,3,3
1556.0,Apartment,3.0,13000000.0,Sale,Bashundhara R-A,bproperty-2177,1,2,3,3
1194.0,Apartment,3.0,7000000.0,Sale,Demra,bproperty-2178,0,1,2,4
1400.0,Apartment,3.0,7500000.0,Sale,Cantonment,bproperty-2180,2,2,2,4
1400.0,Apartment,0.0,7200000.0,Sale,Cantonment,bproperty-2182,0,1,3,3
1500.0,Apartment,0.0,13500000.0,Sale,Bashundhara R-A,bproperty-2186,1,2,3,3
1239.0,Apartment,0.0,11000000.0,Sale,Uttara,bproperty-2187,1,2,1,3
1372.0,Apartment,0.0,14500000.0,Sale,Bashundhara R-A,bproperty-2190,1,2,3,3
1550.0,Apartment,3.0,10500000.0,Sale,Turag,bproperty-2196,2,2,4,3
1000.0,Apartment,2.0,5000000.0,Sale,Mirpur,bproperty-2198,2,2,2,4
981.0,Apartment,0.0,5500000.0,Sale,Demra,bproperty-2199,1,1,2,4
1526.0,Apartment,0.0,7800000.0,Sale,Demra,bproperty-2200,0,2,2,3
1685.0,Apartment,0.0,15000000.0,Sale,Bashundhara R-A,bproperty-2201,1,2,3,3
1350.0,Apartment,0.0,8500000.0,Sale,Mirpur,bproperty-2203,2,3,3,4
1350.0,Apartment,0.0,8500000.0,Sale,Mirpur,bproperty-2205,2,3,3,4
1240.0,Apartment,3.0,9200000.0,Sale,Uttara,bproperty-2210,1,1,1,3
1420.0,Apartment,3.0,9500000.0,Sale,Mirpur,bproperty-2211,2,2,2,4
1100.0,Apartment,3.0,5920000.0,Sale,Mirpur,bproperty-2213,2,2,2,4
1146.0,Apartment,3.0,5700000.0,Sale,Turag,bproperty-2215,1,1,1,3
1123.0,Apartment,3.0,5800000.0,Sale,Turag,bproperty-2216,1,1,1,3
1100.0,Apartment,3.0,4950000.0,Sale,Mirpur,bproperty-2217,2,2,2,4
1100.0,Apartment,0.0,6400000.0,Sale,Uttara,bproperty-2218,1,3,2,4
1363.0,Apartment,3.0,7800000.0,Sale,Turag,bproperty-2219,1,1,1,3
920.0,Apartment,0.0,5800000.0,Sale,Mirpur,bproperty-2223,1,2,3,4
1100.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2225,0,1,5,3
1340.0,Apartment,0.0,6700000.0,Sale,Mirpur,bproperty-2234,1,1,3,2
1600.0,Apartment,0.0,14500000.0,Sale,Bashundhara R-A,bproperty-2237,1,2,3,3
1120.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-2238,1,2,4,4
1600.0,Apartment,0.0,14500000.0,Sale,Bashundhara R-A,bproperty-2239,1,2,3,3
1500.0,Apartment,0.0,8200000.0,Sale,Mirpur,bproperty-2247,2,2,5,3
1300.0,Apartment,0.0,8000000.0,Sale,Mirpur,bproperty-2249,2,2,2,4
1200.0,Apartment,0.0,6500000.0,Sale,Taltola,bproperty-2256,1,2,3,3
1235.0,Apartment,3.0,7800000.0,Sale,Turag,bproperty-2257,2,3,3,4
1100.0,Apartment,3.0,5920000.0,Sale,Mirpur,bproperty-2258,2,2,2,4
1403.0,Apartment,3.0,8000000.0,Sale,Turag,bproperty-2259,1,1,1,3
950.0,Apartment,3.0,4800000.0,Sale,Zafrabad,bproperty-2260,1,2,1,3
1100.0,Apartment,3.0,5000000.0,Sale,Mirpur,bproperty-2263,0,2,5,3
1750.0,Apartment,0.0,12500000.0,Sale,Bashundhara R-A,bproperty-2267,1,2,3,3
1270.0,Apartment,3.0,9200000.0,Sale,Adabor,bproperty-2270,0,2,1,4
1450.0,Apartment,3.0,9000000.0,Sale,Badda,bproperty-2272,2,2,3,4
1200.0,Apartment,3.0,9000000.0,Sale,Bashundhara R-A,bproperty-2273,1,2,3,3
1100.0,Apartment,3.0,6500000.0,Sale,Mirpur,bproperty-2274,2,2,2,4
1160.0,Apartment,3.0,6600000.0,Sale,Dhanmondi,bproperty-2282,1,2,4,3
1065.0,Apartment,0.0,5000000.0,Sale,Agargaon,bproperty-2283,1,2,3,3
1200.0,Apartment,0.0,6000000.0,Sale,Agargaon,bproperty-2284,0,1,4,4
1510.0,Apartment,0.0,12500000.0,Sale,Uttara,bproperty-2286,1,2,2,3
1057.0,Apartment,0.0,5800000.0,Sale,Banasree,bproperty-2287,2,2,5,3
1240.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-2289,2,3,3,4
1450.0,Apartment,0.0,9500000.0,Sale,Ibrahimpur,bproperty-2295,2,2,2,4
1450.0,Apartment,0.0,9500000.0,Sale,Ibrahimpur,bproperty-2296,2,2,2,4
1850.0,Apartment,0.0,14000000.0,Sale,Bashundhara R-A,bproperty-2299,1,2,3,3
1850.0,Apartment,0.0,14000000.0,Sale,Bashundhara R-A,bproperty-2301,1,2,3,3
1850.0,Apartment,0.0,14000000.0,Sale,Bashundhara R-A,bproperty-2302,1,2,3,3
1230.0,Apartment,0.0,11000000.0,Sale,Dhanmondi,bproperty-2309,1,1,4,4
1200.0,Apartment,3.0,9500000.0,Sale,Bashundhara R-A,bproperty-2312,1,2,3,3
1245.0,Apartment,3.0,7313000.0,Sale,Rampura,bproperty-2315,2,1,3,3
1440.0,Apartment,0.0,13000000.0,Sale,Taltola,bproperty-2317,2,1,3,5
1300.0,Apartment,0.0,8500000.0,Sale,Rampura,bproperty-2318,2,3,4,3
1000.0,Apartment,0.0,6500000.0,Sale,Hatirpool,bproperty-2321,2,2,4,4
1550.0,Apartment,0.0,13000000.0,Sale,Bashundhara R-A,bproperty-2324,1,2,3,3
1324.0,Apartment,0.0,15000000.0,Sale,Dhanmondi,bproperty-2329,1,2,4,3
1200.0,Apartment,0.0,7000000.0,Sale,Taltola,bproperty-2334,1,2,1,3
1550.0,Apartment,0.0,13000000.0,Sale,Bashundhara R-A,bproperty-2335,1,2,3,3
1550.0,Apartment,0.0,13000000.0,Sale,Bashundhara R-A,bproperty-2337,1,2,3,3
1460.0,Apartment,0.0,8200000.0,Sale,Turag,bproperty-2339,2,2,3,3
1850.0,Apartment,0.0,14000000.0,Sale,Bashundhara R-A,bproperty-2346,1,2,3,3
1520.0,Apartment,3.0,12200000.0,Sale,Bashundhara R-A,bproperty-2349,1,2,4,4
1150.0,Apartment,0.0,6500000.0,Sale,Mirpur,bproperty-2354,2,2,2,4
1720.0,Apartment,0.0,14500000.0,Sale,Bashundhara R-A,bproperty-2357,1,2,3,3
1165.0,Apartment,0.0,5750000.0,Sale,Hazaribag,bproperty-2360,0,1,2,3
1000.0,Apartment,0.0,7500000.0,Sale,Hazaribag,bproperty-2361,2,1,4,3
1618.0,Apartment,0.0,11500000.0,Sale,Uttara,bproperty-2363,2,1,3,3
1550.0,Apartment,0.0,10000000.0,Sale,Bashundhara R-A,bproperty-2366,1,2,3,3
1618.0,Apartment,0.0,12500000.0,Sale,Uttara,bproperty-2369,2,2,2,2
1465.0,Apartment,0.0,10500000.0,Sale,Banasree,bproperty-2373,0,3,4,3
1500.0,Apartment,0.0,6500000.0,Sale,Cantonment,bproperty-2385,2,2,2,4
800.0,Apartment,0.0,4500000.0,Sale,Mirpur,bproperty-2390,1,2,0,4
1550.0,Apartment,0.0,14000000.0,Sale,Bashundhara R-A,bproperty-2392,1,2,3,3
1450.0,Apartment,0.0,11000000.0,Sale,Hazaribag,bproperty-2398,0,1,1,3
1400.0,Apartment,3.0,7800000.0,Sale,Mirpur,bproperty-2401,2,3,3,4
1688.0,Apartment,3.0,14000000.0,Sale,Bashundhara R-A,bproperty-2405,1,2,3,3
1180.0,Apartment,3.0,7600000.0,Sale,Banasree,bproperty-2406,0,1,1,4
1150.0,Apartment,2.0,5900000.0,Sale,Turag,bproperty-2410,2,3,3,4
1050.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-2423,1,0,2,3
1200.0,Apartment,0.0,9000000.0,Sale,Bashundhara R-A,bproperty-2425,1,2,3,3
1200.0,Apartment,0.0,9000000.0,Sale,Bashundhara R-A,bproperty-2426,1,2,3,3
1200.0,Apartment,0.0,9000000.0,Sale,Bashundhara R-A,bproperty-2428,1,2,3,3
1560.0,Apartment,0.0,13500000.0,Sale,Aftab Nagar,bproperty-2430,0,1,1,4
1475.0,Apartment,0.0,8850000.0,Sale,Adabor,bproperty-2431,2,2,5,4
1200.0,Apartment,0.0,9600000.0,Sale,Bashundhara R-A,bproperty-2432,1,2,3,3
1200.0,Apartment,0.0,9600000.0,Sale,Bashundhara R-A,bproperty-2433,1,2,3,3
1450.0,Apartment,0.0,9800000.0,Sale,Bashundhara R-A,bproperty-2436,1,2,3,3
1530.0,Apartment,0.0,12500000.0,Sale,Bashundhara R-A,bproperty-2437,1,2,3,3
1537.0,Apartment,0.0,12500000.0,Sale,Bashundhara R-A,bproperty-2438,1,2,3,3
1600.0,Apartment,3.0,10000000.0,Sale,Rampura,bproperty-2439,1,2,4,4
950.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-2440,1,2,3,4
1100.0,Apartment,3.0,6500000.0,Sale,Mirpur,bproperty-2441,2,2,2,4
1450.0,Apartment,3.0,6500000.0,Sale,Cantonment,bproperty-2443,1,2,2,4
1320.0,Apartment,3.0,8500000.0,Sale,Mirpur,bproperty-2445,2,2,2,3
1190.0,Apartment,3.0,9800000.0,Sale,Mirpur,bproperty-2446,2,1,2,4
1400.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-2447,1,1,3,3
1617.0,Apartment,0.0,15000000.0,Sale,Lalmatia,bproperty-2448,1,1,4,4
1350.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-2449,1,0,1,3
1250.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-2450,2,2,3,4
1450.0,Apartment,0.0,9800000.0,Sale,Adabor,bproperty-2451,1,1,4,4
1150.0,Apartment,0.0,6325000.0,Sale,Agargaon,bproperty-2452,1,2,3,3
1450.0,Apartment,0.0,9800000.0,Sale,Adabor,bproperty-2453,1,1,4,4
1150.0,Apartment,0.0,8000000.0,Sale,Badda,bproperty-2459,0,3,4,3
1250.0,Apartment,3.0,7500000.0,Sale,Adabor,bproperty-2460,2,1,4,4
1650.0,Apartment,0.0,11000000.0,Sale,Banasree,bproperty-2463,0,2,2,3
1445.0,Apartment,0.0,6500000.0,Sale,Turag,bproperty-2466,1,1,1,3
1350.0,Apartment,0.0,8000000.0,Sale,Aftab Nagar,bproperty-2468,0,1,2,4
1100.0,Apartment,0.0,7500000.0,Sale,Kafrul,bproperty-2470,2,2,2,4
1850.0,Apartment,0.0,13000000.0,Sale,Kafrul,bproperty-2471,1,2,4,4
1206.0,Apartment,0.0,14000000.0,Sale,Mohammadpur,bproperty-2472,1,1,4,3
1500.0,Apartment,0.0,9000000.0,Sale,Adabor,bproperty-2476,2,2,5,4
1360.0,Apartment,3.0,8400000.0,Sale,Agargaon,bproperty-2477,2,2,2,4
1350.0,Apartment,3.0,6075000.0,Sale,Turag,bproperty-2478,1,0,1,3
1540.0,Apartment,3.0,9000000.0,Sale,Agargaon,bproperty-2479,2,2,2,4
1580.0,Apartment,3.0,9600000.0,Sale,Agargaon,bproperty-2480,2,2,2,4
1600.0,Apartment,3.0,11500000.0,Sale,Uttara,bproperty-2481,1,1,1,3
1360.0,Apartment,3.0,8400000.0,Sale,Agargaon,bproperty-2482,2,2,2,4
1550.0,Apartment,3.0,14000000.0,Sale,Bashundhara R-A,bproperty-2484,1,2,3,3
1600.0,Apartment,3.0,12000000.0,Sale,Uttara,bproperty-2486,1,1,1,3
1550.0,Apartment,3.0,14000000.0,Sale,Bashundhara R-A,bproperty-2490,1,2,3,3
1100.0,Apartment,0.0,10500000.0,Sale,Mirpur,bproperty-2506,2,2,2,4
1110.0,Apartment,0.0,7200000.0,Sale,Badda,bproperty-2507,0,3,4,3
1095.0,Apartment,0.0,7000000.0,Sale,Badda,bproperty-2509,0,3,4,3
1110.0,Apartment,0.0,7200000.0,Sale,Badda,bproperty-2510,0,3,3,3
1095.0,Apartment,0.0,7000000.0,Sale,Badda,bproperty-2511,0,3,3,3
1000.0,Apartment,2.0,5700000.0,Sale,Mirpur,bproperty-2513,0,0,3,3
1550.0,Apartment,0.0,10000000.0,Sale,Banasree,bproperty-2526,2,2,5,3
1125.0,Apartment,0.0,9500000.0,Sale,Mirpur,bproperty-2530,2,1,2,4
1540.0,Apartment,3.0,12000000.0,Sale,Bashundhara R-A,bproperty-2539,0,0,4,3
1400.0,Apartment,3.0,7500000.0,Sale,Mohammadpur,bproperty-2542,0,2,1,3
1250.0,Apartment,0.0,9375000.0,Sale,Dhanmondi,bproperty-2544,1,2,5,3
1650.0,Apartment,0.0,12400000.0,Sale,Dhanmondi,bproperty-2547,1,2,5,3
1650.0,Apartment,0.0,12400000.0,Sale,Dhanmondi,bproperty-2548,1,2,5,3
1140.0,Apartment,0.0,9000000.0,Sale,Malibagh,bproperty-2549,1,1,2,3
950.0,Apartment,0.0,6500000.0,Sale,Malibagh,bproperty-2550,1,2,3,4
1425.0,Apartment,0.0,5700000.0,Sale,Mohammadpur,bproperty-2554,1,1,4,4
1425.0,Apartment,0.0,5700000.0,Sale,Mohammadpur,bproperty-2555,1,1,4,4
1200.0,Apartment,0.0,11000000.0,Sale,Khilgaon,bproperty-2556,1,2,2,3
975.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-2557,2,2,2,4
1200.0,Apartment,0.0,6800000.0,Sale,Cantonment,bproperty-2558,2,2,2,4
1320.0,Apartment,0.0,5500000.0,Sale,Cantonment,bproperty-2559,0,1,3,4
1150.0,Apartment,0.0,6500000.0,Sale,Cantonment,bproperty-2560,2,2,2,4
1500.0,Apartment,0.0,12800000.0,Sale,Bashundhara R-A,bproperty-2561,1,2,3,3
1500.0,Apartment,0.0,12800000.0,Sale,Bashundhara R-A,bproperty-2562,1,2,3,3
1500.0,Apartment,0.0,10000000.0,Sale,Rampura,bproperty-2563,0,3,4,3
1420.0,Apartment,0.0,9200000.0,Sale,Rampura,bproperty-2564,0,2,4,3
1150.0,Apartment,0.0,6500000.0,Sale,Cantonment,bproperty-2566,2,2,2,4
1250.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-2569,1,1,2,4
1250.0,Apartment,0.0,13000000.0,Sale,Bashundhara R-A,bproperty-2570,1,2,3,3
1350.0,Apartment,3.0,8500000.0,Sale,Uttara,bproperty-2571,1,1,3,4
1400.0,Apartment,3.0,8000000.0,Sale,Aftab Nagar,bproperty-2572,0,2,1,4
1050.0,Apartment,2.0,6000000.0,Sale,Mirpur,bproperty-2573,0,2,4,3
1400.0,Apartment,3.0,7500000.0,Sale,Mirpur,bproperty-2577,2,3,3,4
1200.0,Apartment,3.0,8500000.0,Sale,Aftab Nagar,bproperty-2579,1,2,2,3
1700.0,Apartment,0.0,12000000.0,Sale,Hatirpool,bproperty-2580,1,2,4,3
1650.0,Apartment,0.0,13000000.0,Sale,Bashundhara R-A,bproperty-2581,1,2,3,3
1120.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2582,2,2,2,4
1150.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2583,2,2,2,4
1650.0,Apartment,0.0,13000000.0,Sale,Bashundhara R-A,bproperty-2584,1,2,3,3
1650.0,Apartment,0.0,13000000.0,Sale,Bashundhara R-A,bproperty-2585,1,2,3,3
1150.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2586,2,2,2,4
1120.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2587,2,2,2,4
1085.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2588,2,2,2,4
1320.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-2590,2,1,1,3
900.0,Apartment,0.0,5500000.0,Sale,Agargaon,bproperty-2592,1,2,1,3
1050.0,Apartment,0.0,5500000.0,Sale,Agargaon,bproperty-2593,1,2,1,3
1250.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-2594,0,1,4,3
900.0,Apartment,0.0,5500000.0,Sale,Agargaon,bproperty-2596,1,2,1,3
1250.0,Apartment,0.0,11500000.0,Sale,Bashundhara R-A,bproperty-2597,1,2,3,3
1250.0,Apartment,0.0,11500000.0,Sale,Bashundhara R-A,bproperty-2599,1,2,3,3
1400.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-2600,2,2,2,4
1505.0,Apartment,0.0,14000000.0,Sale,Bashundhara R-A,bproperty-2601,1,2,3,3
1225.0,Apartment,0.0,7000000.0,Sale,Aftab Nagar,bproperty-2602,0,2,3,4
1167.0,Apartment,0.0,6500000.0,Sale,Cantonment,bproperty-2603,1,1,2,3
1200.0,Apartment,3.0,10500000.0,Sale,Shyamoli,bproperty-2608,1,1,4,4
1200.0,Apartment,3.0,6800000.0,Sale,Mirpur,bproperty-2610,0,2,2,3
1375.0,Apartment,3.0,7000000.0,Sale,Mirpur,bproperty-2611,0,1,3,4
1200.0,Apartment,3.0,8500000.0,Sale,Aftab Nagar,bproperty-2614,1,2,2,3
990.0,Apartment,2.0,5700000.0,Sale,Mirpur,bproperty-2615,0,1,5,3
894.0,Apartment,2.0,4700000.0,Sale,Dakshin Khan,bproperty-2616,1,1,1,3
1050.0,Apartment,2.0,6000000.0,Sale,Mirpur,bproperty-2617,2,3,3,4
1165.0,Apartment,3.0,7800000.0,Sale,Cantonment,bproperty-2618,2,2,2,4
1165.0,Apartment,3.0,7800000.0,Sale,Cantonment,bproperty-2621,2,2,2,4
1250.0,Apartment,3.0,7200000.0,Sale,Mirpur,bproperty-2623,2,2,2,4
1140.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-2625,0,0,1,3
1500.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-2626,2,2,2,4
1200.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2628,2,2,2,4
1200.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2629,2,2,2,4
1200.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2630,2,2,2,4
1200.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-2631,0,2,5,4
1200.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-2632,0,0,0,3
1200.0,Apartment,0.0,8000000.0,Sale,Taltola,bproperty-2633,2,2,2,4
1280.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-2634,2,2,2,4
1500.0,Apartment,0.0,14000000.0,Sale,Uttara,bproperty-2636,2,3,2,4
1600.0,Apartment,0.0,13000000.0,Sale,Mirpur,bproperty-2638,2,2,2,5
1200.0,Apartment,0.0,7000000.0,Sale,Bashundhara R-A,bproperty-2641,1,2,2,3
1400.0,Apartment,0.0,6500000.0,Sale,Mirpur,bproperty-2645,0,2,4,3
1150.0,Apartment,0.0,6500000.0,Sale,Hazaribag,bproperty-2647,1,2,4,3
1240.0,Apartment,3.0,8184000.0,Sale,Dhanmondi,bproperty-2648,1,0,1,3
965.0,Apartment,0.0,6200000.0,Sale,Zafrabad,bproperty-2653,1,2,3,3
1115.0,Apartment,0.0,5800000.0,Sale,Ibrahimpur,bproperty-2654,2,2,2,4
1350.0,Apartment,0.0,6500000.0,Sale,Dakshin Khan,bproperty-2656,0,3,5,3
1115.0,Apartment,0.0,5800000.0,Sale,Ibrahimpur,bproperty-2659,2,2,2,4
1250.0,Apartment,0.0,10500000.0,Sale,Badda,bproperty-2660,1,3,4,3
1003.0,Apartment,0.0,6500000.0,Sale,Aftab Nagar,bproperty-2662,1,2,3,4
1260.0,Apartment,0.0,12500000.0,Sale,Dhanmondi,bproperty-2664,1,2,3,4
1260.0,Apartment,0.0,12500000.0,Sale,Dhanmondi,bproperty-2665,1,2,2,4
1000.0,Apartment,0.0,5000000.0,Sale,Kafrul,bproperty-2666,2,2,2,4
1200.0,Apartment,0.0,7500000.0,Sale,Kafrul,bproperty-2667,2,2,2,4
1200.0,Apartment,0.0,7500000.0,Sale,Kafrul,bproperty-2668,2,2,2,4
1200.0,Apartment,0.0,7500000.0,Sale,Kafrul,bproperty-2669,2,2,2,4
1000.0,Apartment,0.0,5000000.0,Sale,Kafrul,bproperty-2670,2,2,2,4
1200.0,Apartment,0.0,7500000.0,Sale,Kafrul,bproperty-2671,2,2,2,4
1250.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-2672,1,1,4,4
1635.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-2674,0,2,4,4
1500.0,Apartment,0.0,10000000.0,Sale,Rampura,bproperty-2675,0,3,4,3
1460.0,Apartment,3.0,8500000.0,Sale,Mirpur,bproperty-2676,2,1,4,4
1615.0,Apartment,3.0,8200000.0,Sale,Turag,bproperty-2678,1,1,1,3
1000.0,Apartment,0.0,5000000.0,Sale,Kafrul,bproperty-2679,2,2,2,4
1180.0,Apartment,3.0,6500000.0,Sale,Mirpur,bproperty-2680,2,2,2,4
1120.0,Apartment,3.0,5500000.0,Sale,Uttara,bproperty-2681,1,2,5,4
1350.0,Apartment,3.0,6000000.0,Sale,Mirpur,bproperty-2683,2,2,6,3
1115.0,Apartment,0.0,5800000.0,Sale,Ibrahimpur,bproperty-2684,2,2,2,4
1550.0,Apartment,0.0,13000000.0,Sale,Bashundhara R-A,bproperty-2690,1,2,3,3
1300.0,Apartment,0.0,8000000.0,Sale,Mirpur,bproperty-2692,0,2,3,3
1550.0,Apartment,0.0,8500000.0,Sale,Mirpur,bproperty-2696,2,2,2,4
1250.0,Apartment,0.0,8000000.0,Sale,Mirpur,bproperty-2697,0,1,2,4
1250.0,Apartment,0.0,8000000.0,Sale,Mirpur,bproperty-2698,1,0,1,3
1150.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-2701,0,2,1,3
1320.0,Apartment,0.0,4500000.0,Sale,Mohammadpur,bproperty-2702,1,1,4,4
1320.0,Apartment,0.0,4500000.0,Sale,Mohammadpur,bproperty-2703,1,1,4,4
