price,area,num_bath_rooms,num_bed_rooms,zone,price_log
70000.0,1520.0,2.8197811106607213,0.0,Chattogram City,11.156250521031495
110000.0,2625.0,2.8197811106607213,0.0,Mirpur,11.608235644774552
110000.0,2800.0,2.8197811106607213,0.0,Mirpur,11.608235644774552
110000.0,2625.0,2.8197811106607213,0.0,Mirpur,11.608235644774552
60000.0,2000.0,2.8197811106607213,0.0,Dakshin Khan,11.002099841204238
60000.0,2000.0,2.8197811106607213,0.0,Mohakhali,11.002099841204238
168000.0,1400.0,2.8197811106607213,0.0,Chattogram City,12.031719258385396
448000.00000000006,5600.0,2.8197811106607213,0.0,Dhanmondi,13.012548511397123
496000.0,6200.0,2.8197811106607213,0.0,Dhanmondi,13.114331205707064
448000.00000000006,5600.0,2.8197811106607213,0.0,Dhanmondi,13.012548511397123
70000.0,2150.0,2.8197811106607213,0.0,Uttara,11.156250521031495
448000.00000000006,5600.0,2.8197811106607213,0.0,Dhanmondi,13.012548511397123
235000.0,4700.0,2.8197811106607213,0.0,Mirpur,12.367340793126296
35000.0,1600.0,2.8197811106607213,0.0,Chattogram City,10.46310334047155
20000.0,900.0,2.8197811106607213,0.0,Chattogram City,9.903487552536127
170000.0,2600.0,2.8197811106607213,0.0,Chattogram City,12.043553716032399
70000.0,1800.0,2.8197811106607213,0.0,Chattogram City,11.156250521031495
80000.0,2000.0,2.8197811106607213,0.0,Chattogram City,11.289781913656018
35000.0,1250.0,2.8197811106607213,0.0,Chattogram City,10.46310334047155
25000.0,1200.0,2.8197811106607213,0.0,Chattogram City,10.126631103850338
35000.0,1500.0,2.8197811106607213,0.0,Uttara,10.46310334047155
40000.0,1650.0,2.8197811106607213,0.0,Khilgaon,10.596634733096073
45000.0,1265.0,2.8197811106607213,0.0,Badda,10.714417768752456
40000.0,1650.0,2.8197811106607213,0.0,Khilgaon,10.596634733096073
26000.0,1700.0,2.8197811106607213,0.0,Chattogram City,10.165851817003619
20000.0,900.0,2.8197811106607213,0.0,Chattogram City,9.903487552536127
